X,Y,Surface,Bed,Thk,Surface Velocity,Gflux,Accumulation Rate,Basal Melt
17500.0,81000.0,1410.0,-1546.0,2956.0,3.1531832,95.02089048087036,0.3770211160307245,0.3290264970157295
18000.0,81000.0,1410.0,-1559.0,2969.0,3.3371582,95.06572532680686,0.37563447424137003,0.3961991818156093
18500.0,81000.0,1409.0,-1572.0,2981.0,4.1650567,95.11056017274336,0.37424783245201554,0.46337186661548907
19000.0,81000.0,1409.0,-1583.0,2992.0,4.9892173,95.15440002246292,0.3728611906626609,0.5305445514153689
19500.0,81000.0,1408.0,-1594.0,3002.0,4.319172,95.18928490623011,0.37147454887330644,0.5977172362152486
20000.0,81000.0,1407.0,-1603.0,3010.0,4.634376,95.22416978999732,0.37008790708395184,0.702666775882244
20500.0,81000.0,1407.0,-1609.0,3016.0,5.308883,95.25905467376454,0.36870126529459724,0.8453931704163551
21000.0,81000.0,1406.0,-1613.0,3019.0,5.4673796,95.29393955753174,0.3673211589021004,0.988119564950466
21500.0,81000.0,1406.0,-1612.0,3018.0,5.653681,95.32882444129895,0.36613650444495754,1.130845959484577
22000.0,81000.0,1405.0,-1608.0,3013.0,6.1251287,95.36370932506613,0.36495184998781477,1.273572354018688
22500.0,81000.0,1405.0,-1600.0,3005.0,6.679626,95.39859420883332,0.3637671955306718,1.4162987485527991
23000.0,81000.0,1405.0,-1592.0,2997.0,7.158442,95.43347909260052,0.36258254107352905,1.55902514308691
23500.0,81000.0,1405.0,-1585.0,2990.0,7.920107,95.46836397636775,0.3613978866163862,1.701751537621021
24000.0,81000.0,1405.0,-1583.0,2988.0,9.282576,95.50324886013495,0.3602132321592434,1.8444779321551326
24500.0,81000.0,1404.0,-1587.0,2991.0,10.748914,95.53813374390215,0.3590285777021006,1.9872043266892432
25000.0,81000.0,1403.0,-1598.0,3001.0,12.40369,95.57301862766934,0.3578439232449578,2.1850121378898617
25500.0,81000.0,1401.0,-1618.0,3019.0,14.473397,95.60790351143655,0.35665926878781495,2.437901365756989
26000.0,81000.0,1400.0,-1649.0,3049.0,16.693584,95.64278839520375,0.35547864453598155,2.690790593624115
26500.0,81000.0,1399.0,-1690.0,3089.0,19.461527,95.67767327897094,0.35446384491351446,2.943679821491241
27000.0,81000.0,1398.0,-1733.0,3131.0,23.045609,95.71255816273815,0.35344904529104737,3.1965690493583683
27500.0,81000.0,1398.0,-1766.0,3164.0,26.390835,95.74744304650534,0.3524342456685803,3.449458277225494
28000.0,81000.0,1397.0,-1807.0,3204.0,29.629293,95.78232793027256,0.3514194460461132,3.7023475050926202
28500.0,81000.0,1397.0,-1828.0,3225.0,33.065712,95.81721281403975,0.3504046464236461,3.955236732959747
29000.0,81000.0,1398.0,-1848.0,3246.0,36.631058,95.85209769780694,0.349389846801179,4.208125960826873
29500.0,81000.0,1398.0,-1865.0,3263.0,39.826183,95.87570894431343,0.3483750471787119,4.461015188694
30000.0,81000.0,1399.0,-1886.0,3285.0,42.9048,95.89893144470751,0.34736024755624484,4.744022400379181
30500.0,81000.0,1401.0,-1895.0,3296.0,45.776764,95.92215394510157,0.34634544793377775,5.057147595882416
31000.0,81000.0,1402.0,-1898.0,3300.0,47.93912,95.94537644549561,0.3453329723831118,5.370272791385649
31500.0,81000.0,1404.0,-1897.0,3301.0,49.446484,95.96859894588967,0.3444720927159296,5.683397986888885
32000.0,81000.0,1405.0,-1901.0,3306.0,50.851326,95.99182144628372,0.34361121304874725,5.996523182392121
32500.0,81000.0,1405.0,-1906.0,3311.0,52.19535,96.01504394667779,0.34275033338156496,6.309648377895355
33000.0,81000.0,1405.0,-1910.0,3315.0,53.172848,96.03826644707185,0.3418894537143827,6.6227735733985895
33500.0,81000.0,1406.0,-1920.0,3326.0,53.674923,96.0614889474659,0.3410285740472004,6.935898768901825
34000.0,81000.0,1405.0,-1927.0,3332.0,54.046944,96.08471144785997,0.34016769438001804,7.249023964405059
34500.0,81000.0,1405.0,-1929.0,3334.0,54.41426,96.10793394825403,0.33930681471283575,7.562149159908294
35000.0,81000.0,1405.0,-1927.0,3332.0,54.62825,96.1311564486481,0.33844593504565346,7.772923996448517
35500.0,81000.0,1405.0,-1919.0,3324.0,54.846027,96.15437894904214,0.33758505537847117,7.881348474025726
36000.0,81000.0,1404.0,-1908.0,3312.0,55.079746,96.17760144943621,0.33672509312577115,7.989772951602935
36500.0,81000.0,1403.0,-1894.0,3297.0,55.276722,96.20082394983027,0.33600598457658415,8.098197429180143
1000.0,80500.0,1405.0,-1245.0,2650.0,1.2787106,93.5091426416313,0.4331832630691828,0.0
1500.0,80500.0,1407.0,-1239.0,2646.0,1.4067024,93.56152025724188,0.4312697558089306,0.0
2000.0,80500.0,1408.0,-1231.0,2639.0,1.6882102,93.61389787285245,0.42935624854867854,0.0
2500.0,80500.0,1409.0,-1223.0,2632.0,1.619864,93.66627548846301,0.4274427412884263,0.0
3000.0,80500.0,1410.0,-1217.0,2627.0,1.7130035,93.71865310407361,0.4255292340281742,0.0
3500.0,80500.0,1411.0,-1216.0,2627.0,1.4771998,93.77103071968418,0.423615726767922,0.0
4000.0,80500.0,1411.0,-1221.0,2632.0,1.0286654,93.82340833529477,0.42170221950766984,0.0
4500.0,80500.0,1412.0,-1233.0,2645.0,1.5362552,93.87578595090535,0.41978871224741765,0.0
5000.0,80500.0,1413.0,-1253.0,2666.0,1.743759,93.92816356651593,0.41787520498716546,-0.0005876672267913818
5500.0,80500.0,1413.0,-1277.0,2690.0,1.7984123,93.9805411821265,0.41596169772691327,-0.0017630016803741452
6000.0,80500.0,1413.0,-1290.0,2703.0,2.3678296,94.03291879773708,0.4140563369828692,-0.0029383361339569087
6500.0,80500.0,1413.0,-1304.0,2717.0,2.5989137,94.08529641334766,0.4122827084231365,-0.004113670587539672
7000.0,80500.0,1413.0,-1299.0,2712.0,2.5799198,94.13767402895823,0.4105090798634039,-0.0052890050411224365
7500.0,80500.0,1413.0,-1293.0,2706.0,2.3653896,94.19005164456883,0.40873545130367117,-0.0064643394947052
8000.0,80500.0,1413.0,-1289.0,2702.0,2.2216756,94.24242926017939,0.40696182274393855,-0.007639673948287962
8500.0,80500.0,1413.0,-1287.0,2700.0,2.3159125,94.29480687578999,0.4051881941842059,-0.008815008401870727
9000.0,80500.0,1413.0,-1299.0,2712.0,2.7437358,94.3454263291259,0.40341456562447325,-0.00999034285545349
9500.0,80500.0,1414.0,-1311.0,2725.0,3.3188324,94.39026896355942,0.40164093706474063,-0.011165677309036254
10000.0,80500.0,1414.0,-1324.0,2738.0,3.4333513,94.43511159799294,0.39986730850500796,-0.012932073762640356
10500.0,80500.0,1414.0,-1338.0,2752.0,3.2081394,94.47995423242646,0.39809367994527534,-0.015289532216265797
11000.0,80500.0,1413.0,-1354.0,2767.0,3.1167698,94.52479686685999,0.39632898426158003,-0.017646990669891234
11500.0,80500.0,1413.0,-1367.0,2780.0,2.9821005,94.56963950129351,0.39473541141188717,-0.020004449123516677
12000.0,80500.0,1412.0,-1378.0,2790.0,2.8723536,94.61448213572704,0.39314183856219437,-0.02236190757714212
12500.0,80500.0,1412.0,-1390.0,2802.0,2.6074097,94.65932477016057,0.39154826571250145,-0.024719366030767555
13000.0,80500.0,1412.0,-1405.0,2817.0,2.1670702,94.70416740459407,0.3899546928628086,-0.027076824484392997
13500.0,80500.0,1411.0,-1423.0,2834.0,2.227242,94.74901003902761,0.38836112001311573,-0.029434282938018436
14000.0,80500.0,1411.0,-1442.0,2853.0,2.5530934,94.79385267346112,0.38676754716342293,-0.03179174139164388
14500.0,80500.0,1410.0,-1463.0,2873.0,3.1592999,94.83869530789465,0.38517397431373007,-0.034149199845269325
15000.0,80500.0,1410.0,-1482.0,2892.0,2.8918164,94.88353794232818,0.38358040146403716,-0.0009686442930251331
15500.0,80500.0,1410.0,-1501.0,2911.0,2.5136871,94.9283805767617,0.3819868286143443,0.06774992526508868
16000.0,80500.0,1409.0,-1518.0,2927.0,2.1308784,94.97322321119522,0.380401859276939,0.1364684948232025
16500.0,80500.0,1409.0,-1534.0,2943.0,2.7123005,95.01806584562874,0.3790182121270591,0.2051870643813163
17000.0,80500.0,1409.0,-1547.0,2956.0,3.71291,95.06290848006226,0.3776345649771792,0.2739056339394301
17500.0,80500.0,1409.0,-1560.0,2969.0,3.6857967,95.10775111449578,0.37625091782729925,0.3426242034975439
18000.0,80500.0,1408.0,-1572.0,2980.0,3.476965,95.1525937489293,0.3748672706774193,0.41134277305565775
18500.0,80500.0,1408.0,-1582.0,2990.0,3.6381252,95.19743638336281,0.37348362352753944,0.48006134261377154
19000.0,80500.0,1408.0,-1592.0,3000.0,4.0639668,95.24128046407994,0.3720999763776595,0.5487799121718854
19500.0,80500.0,1407.0,-1603.0,3010.0,4.1128006,95.27613756134929,0.37071632922777964,0.6174984817299991
20000.0,80500.0,1407.0,-1612.0,3019.0,4.2846766,95.31099465861867,0.3693326820778997,0.7247635115683079
20500.0,80500.0,1406.0,-1619.0,3025.0,4.723439,95.34585175588802,0.3679490349280198,0.8705750016868115
21000.0,80500.0,1406.0,-1622.0,3028.0,5.329224,95.38070885315739,0.3665720200776175,1.016386491805315
21500.0,80500.0,1405.0,-1620.0,3025.0,5.6262608,95.41556595042675,0.3653933551969244,1.1621979819238186
22000.0,80500.0,1405.0,-1610.0,3015.0,5.5555162,95.4504230476961,0.3642146903162314,1.308009472042322
22500.0,80500.0,1405.0,-1596.0,3001.0,6.237882,95.48528014496549,0.36303602543553826,1.4538209621608258
23000.0,80500.0,1405.0,-1581.0,2986.0,7.0278263,95.52013724223485,0.3618573605548452,1.5996324522793293
23500.0,80500.0,1405.0,-1568.0,2973.0,8.026387,95.55499433950422,0.360678695674152,1.7454439423978327
24000.0,80500.0,1404.0,-1561.0,2965.0,9.472787,95.58985143677359,0.35950003079345894,1.8912554325163367
24500.0,80500.0,1403.0,-1560.0,2963.0,11.106214,95.62470853404294,0.35832136591276587,2.03706692263484
25000.0,80500.0,1402.0,-1566.0,2968.0,12.7723255,95.65956563131232,0.35714270103207274,2.2357390439510345
25500.0,80500.0,1401.0,-1582.0,2983.0,14.990652,95.69442272858167,0.3559640361513796,2.4872717964649205
26000.0,80500.0,1400.0,-1615.0,3015.0,17.411932,95.72927982585104,0.35478940147599597,2.7388045489788055
26500.0,80500.0,1399.0,-1665.0,3064.0,20.195374,95.7641369231204,0.3537805914299786,2.9903373014926906
27000.0,80500.0,1398.0,-1721.0,3119.0,23.506962,95.79899402038976,0.35277178138396126,3.2418700540065766
27500.0,80500.0,1398.0,-1757.0,3155.0,26.63439,95.83385111765914,0.35176297133794393,3.493402806520462
28000.0,80500.0,1397.0,-1819.0,3216.0,30.026325,95.8687082149285,0.3507541612919265,3.7449355590343476
28500.0,80500.0,1398.0,-1834.0,3232.0,33.600735,95.90356531219786,0.3497453512459092,3.9964683115482327
29000.0,80500.0,1398.0,-1853.0,3251.0,37.496635,95.93842240946724,0.34873654119989184,4.248001064062119
29500.0,80500.0,1398.0,-1865.0,3263.0,40.93188,95.96197500834029,0.34772773115387445,4.499533816576004
30000.0,80500.0,1399.0,-1889.0,3288.0,43.581936,95.98513779692385,0.34671892110785707,4.7815547478199
30500.0,80500.0,1401.0,-1899.0,3300.0,46.046062,96.00830058550737,0.34571011106183974,5.094063857793808
31000.0,80500.0,1402.0,-1900.0,3302.0,48.31557,96.03146337409092,0.34470364016286176,5.4065729677677155
31500.0,80500.0,1403.0,-1900.0,3303.0,49.984055,96.05462616267445,0.34384974848362104,5.719082077741623
32000.0,80500.0,1404.0,-1903.0,3307.0,51.242188,96.07778895125799,0.34299585680438033,6.031591187715531
32500.0,80500.0,1404.0,-1907.0,3311.0,52.490677,96.10095173984152,0.3421419651251396,6.344100297689438
33000.0,80500.0,1405.0,-1910.0,3315.0,53.546856,96.12411452842508,0.34128807344589884,6.656609407663344
33500.0,80500.0,1405.0,-1916.0,3321.0,53.74542,96.14727731700862,0.34043418176665813,6.969118517637252
34000.0,80500.0,1405.0,-1921.0,3326.0,53.925533,96.17044010559216,0.3395802900874174,7.28162762761116
34500.0,80500.0,1405.0,-1922.0,3327.0,54.308083,96.19360289417571,0.3387263984081767,7.594136737585068
35000.0,80500.0,1404.0,-1921.0,3325.0,54.513172,96.21676568275925,0.337872506728936,7.804223582744599
35500.0,80500.0,1404.0,-1914.0,3318.0,54.6315,96.23992847134278,0.3370186150496953,7.911888163089753
36000.0,80500.0,1403.0,-1906.0,3309.0,54.76152,96.26309125992634,0.33616562786137894,8.019552743434906
36500.0,80500.0,1402.0,-1895.0,3297.0,54.83781,96.28625404850986,0.3354515101796493,8.127217323780059
37000.0,80500.0,1401.0,-1884.0,3285.0,55.16474,96.30941683709341,0.3347373924979197,8.234881904125213
37500.0,80500.0,1401.0,-1873.0,3274.0,55.13332,96.33257962567696,0.33402327481619004,8.342546484470368
1000.0,80000.0,1404.0,-1242.0,2646.0,1.2067256,93.5952188732715,0.4324537126846736,0.0
1500.0,80000.0,1406.0,-1236.0,2642.0,1.3014659,93.64763772652817,0.43053721078494683,0.0
2000.0,80000.0,1407.0,-1229.0,2636.0,1.3925643,93.70005657978481,0.42862070888521997,0.0
2500.0,80000.0,1408.0,-1220.0,2628.0,1.4284595,93.75247543304147,0.42670420698549316,0.0
3000.0,80000.0,1409.0,-1213.0,2622.0,1.402724,93.80489428629814,0.42478770508576646,0.0
3500.0,80000.0,1410.0,-1209.0,2619.0,1.6416068,93.85731313955478,0.42287120318603955,0.0
4000.0,80000.0,1411.0,-1211.0,2622.0,1.8221338,93.90973199281143,0.42095470128631274,0.0
4500.0,80000.0,1412.0,-1221.0,2633.0,1.8694571,93.96215084606811,0.419038199386586,0.0
5000.0,80000.0,1412.0,-1242.0,2654.0,2.1173503,94.01456969932475,0.4171216974868592,-0.0004653445817530155
5500.0,80000.0,1413.0,-1274.0,2687.0,2.0359368,94.0669885525814,0.4152051955871323,-0.0013960337452590466
6000.0,80000.0,1413.0,-1292.0,2705.0,2.208033,94.11940740583807,0.41329684020361357,-0.0023267229087650773
6500.0,80000.0,1413.0,-1304.0,2717.0,2.6141763,94.17182625909473,0.41152021700440633,-0.0032574120722711083
7000.0,80000.0,1413.0,-1309.0,2722.0,2.0123463,94.22424511235138,0.409743593805199,-0.00418810123577714
7500.0,80000.0,1413.0,-1309.0,2722.0,1.4604888,94.27666396560804,0.40796697060599163,-0.0051187903992831706
8000.0,80000.0,1412.0,-1304.0,2716.0,1.9527758,94.3290828188647,0.4061903474067844,-0.0060494795627892015
8500.0,80000.0,1412.0,-1291.0,2703.0,2.3367631,94.38150167212136,0.40441372420757704,-0.006980168726295231
9000.0,80000.0,1412.0,-1305.0,2717.0,3.0684092,94.43215455830193,0.4026371010083698,-0.007910857889801262
9500.0,80000.0,1413.0,-1322.0,2735.0,3.7633095,94.47700498123245,0.40086047780916245,-0.008841547053307294
10000.0,80000.0,1413.0,-1340.0,2753.0,3.5024123,94.52185540416302,0.3990838546099552,-0.010209414837881924
10500.0,80000.0,1413.0,-1358.0,2771.0,2.9848363,94.56670582709353,0.39730723141074786,-0.012014461243525145
11000.0,80000.0,1413.0,-1379.0,2792.0,2.320285,94.61155625002411,0.39553973917500185,-0.01381950764916837
11500.0,80000.0,1412.0,-1388.0,2800.0,2.3525465,94.65640667295466,0.39394716443930033,-0.015624554054811597
12000.0,80000.0,1412.0,-1395.0,2807.0,2.8954895,94.7012570958852,0.392354589703599,-0.01742960046045482
12500.0,80000.0,1412.0,-1406.0,2818.0,2.9506261,94.74610751881575,0.3907620149678975,-0.019234646866098045
13000.0,80000.0,1411.0,-1422.0,2833.0,2.3850682,94.79095794174629,0.3891694402321961,-0.02103969327174127
13500.0,80000.0,1410.0,-1442.0,2852.0,2.5502658,94.83580836467684,0.3875768654964946,-0.02284473967738449
14000.0,80000.0,1410.0,-1462.0,2872.0,2.7024598,94.88065878760739,0.3859842907607931,-0.024649786083027717
14500.0,80000.0,1409.0,-1483.0,2892.0,2.7043676,94.92550921053792,0.3843917160250917,-0.026454832488670945
15000.0,80000.0,1409.0,-1502.0,2911.0,2.747131,94.97035963346846,0.38279914128939024,0.007116373190656309
15500.0,80000.0,1408.0,-1521.0,2929.0,2.6488414,95.01521005639901,0.38120656655368873,0.07606383095495403
16000.0,80000.0,1408.0,-1538.0,2946.0,2.5107672,95.06006047932955,0.3796226771550897,0.14501128871925176
16500.0,80000.0,1408.0,-1552.0,2960.0,2.491872,95.10491090226012,0.3782420246446844,0.21395874648354948
17000.0,80000.0,1407.0,-1565.0,2972.0,2.9973238,95.14976132519065,0.37686137213427917,0.28290620424784724
17500.0,80000.0,1408.0,-1574.0,2982.0,3.404406,95.19461174812119,0.37548071962387386,0.3518536620121449
18000.0,80000.0,1407.0,-1584.0,2991.0,3.529652,95.23946217105174,0.3741000671134686,0.42080111977644263
18500.0,80000.0,1407.0,-1593.0,3000.0,3.5083604,95.28431259398229,0.37271941460306335,0.4897485775407403
19000.0,80000.0,1407.0,-1602.0,3009.0,3.667374,95.32816090569692,0.37133876209265815,0.5586960353050381
19500.0,80000.0,1407.0,-1612.0,3019.0,4.2336893,95.36299021646845,0.36995810958225284,0.6276434930693358
20000.0,80000.0,1406.0,-1623.0,3029.0,4.215023,95.39781952724,0.3685774570718476,0.7365762202441691
20500.0,80000.0,1406.0,-1632.0,3038.0,4.594325,95.43264883801152,0.36719680456144227,0.8854942168295383
21000.0,80000.0,1405.0,-1637.0,3042.0,5.4525485,95.46747814878306,0.36582288125313456,1.0344122134149074
21500.0,80000.0,1405.0,-1632.0,3037.0,5.910789,95.50230745955459,0.3646502059488913,1.1833302100002765
22000.0,80000.0,1405.0,-1618.0,3023.0,5.9156795,95.5371367703261,0.3634775306446479,1.3322482065856458
22500.0,80000.0,1404.0,-1596.0,3000.0,6.538276,95.57196608109763,0.3623048553404046,1.4811662031710149
23000.0,80000.0,1405.0,-1570.0,2975.0,7.3173256,95.60679539186916,0.36113218003616115,1.630084199756384
23500.0,80000.0,1404.0,-1550.0,2954.0,8.01117,95.64162470264068,0.3599595047319178,1.7790021963417528
24000.0,80000.0,1403.0,-1538.0,2941.0,9.420406,95.67645401341221,0.35878682942767437,1.9279201929271221
24500.0,80000.0,1402.0,-1533.0,2935.0,11.485228,95.71128332418374,0.35761415412343106,2.0768381895124914
25000.0,80000.0,1401.0,-1532.0,2933.0,13.386866,95.74611263495527,0.3564414788191877,2.2765412199497224
25500.0,80000.0,1400.0,-1541.0,2941.0,15.715468,95.7809419457268,0.35526880351494433,2.5270292842388153
26000.0,80000.0,1399.0,-1575.0,2974.0,18.122707,95.81577125649832,0.3541001584160104,2.7775173485279083
26500.0,80000.0,1398.0,-1635.0,3033.0,20.862144,95.85060056726985,0.3530973379464427,3.0280054128170013
27000.0,80000.0,1398.0,-1700.0,3098.0,24.259645,95.88542987804138,0.3520945174768751,3.2784934771060947
27500.0,80000.0,1398.0,-1757.0,3155.0,27.404528,95.9202591888129,0.3510916970073075,3.5289815413951873
28000.0,80000.0,1398.0,-1817.0,3215.0,30.64223,95.95508849958443,0.35008887653773985,3.7794696056842807
28500.0,80000.0,1398.0,-1849.0,3247.0,34.17941,95.98991781035598,0.3490860560681722,4.029957669973374
29000.0,80000.0,1398.0,-1858.0,3256.0,38.003483,96.02474712112749,0.34808323559860455,4.280445734262466
29500.0,80000.0,1398.0,-1871.0,3269.0,41.554665,96.04824107236713,0.347080415129037,4.530933798551559
30000.0,80000.0,1399.0,-1900.0,3299.0,44.23139,96.07134414914016,0.34607759465946936,4.811732820272446
30500.0,80000.0,1400.0,-1907.0,3307.0,46.5785,96.09444722591319,0.34507477418990173,5.1228427994251255
31000.0,80000.0,1402.0,-1905.0,3307.0,48.67086,96.11755030268621,0.34407430794261173,5.433952778577805
31500.0,80000.0,1403.0,-1905.0,3308.0,50.519714,96.14065337945924,0.3432274042513126,5.745062757730484
32000.0,80000.0,1403.0,-1906.0,3309.0,51.60948,96.16375645623225,0.34238050056001346,6.056172736883164
32500.0,80000.0,1404.0,-1908.0,3312.0,52.6565,96.18685953300526,0.3415335968687142,6.367282716035843
33000.0,80000.0,1404.0,-1910.0,3314.0,53.587364,96.2099626097783,0.34068669317741507,6.678392695188522
33500.0,80000.0,1404.0,-1914.0,3318.0,53.641644,96.23306568655133,0.33983978948611593,6.989502674341201
34000.0,80000.0,1404.0,-1916.0,3320.0,53.839703,96.25616876332435,0.3389928857948168,7.30061265349388
34500.0,80000.0,1404.0,-1917.0,3321.0,54.355415,96.27927184009738,0.33814598210351765,7.61172263264656
35000.0,80000.0,1403.0,-1915.0,3318.0,54.76367,96.3023749168704,0.33729907841221846,7.821862642765045
35500.0,80000.0,1403.0,-1910.0,3313.0,54.934753,96.32547799364343,0.3364521747209194,7.931032683849335
36000.0,80000.0,1402.0,-1904.0,3306.0,54.877995,96.34858107041646,0.33560616259698667,8.040202724933623
36500.0,80000.0,1401.0,-1896.0,3297.0,54.842915,96.37168414718947,0.3348970357827144,8.149372766017914
37000.0,80000.0,1401.0,-1887.0,3288.0,55.02197,96.3947872239625,0.33418790896844225,8.258542807102204
37500.0,80000.0,1400.0,-1879.0,3279.0,55.19487,96.41789030073554,0.3334787821541701,8.367712848186493
38000.0,80000.0,1400.0,-1872.0,3272.0,55.09823,96.44099337750856,0.3327696553398979,8.476882889270783
500.0,79500.0,1402.0,-1270.0,2672.0,1.2970139,93.62883501400897,0.4337368923569035,0.0
1000.0,79500.0,1403.0,-1255.0,2658.0,0.9721056,93.6812951049117,0.43172416230016436,0.0
1500.0,79500.0,1404.0,-1244.0,2648.0,0.7169908,93.73375519581444,0.42980466576096293,0.0
2000.0,79500.0,1405.0,-1232.0,2637.0,0.86123085,93.78621528671717,0.4278851692217615,0.0
2500.0,79500.0,1407.0,-1219.0,2626.0,1.297867,93.8386753776199,0.42596567268256014,0.0
3000.0,79500.0,1408.0,-1207.0,2615.0,1.586308,93.89113546852265,0.4240461761433586,0.0
3500.0,79500.0,1409.0,-1198.0,2607.0,1.811247,93.94359555942538,0.4221266796041572,0.0
4000.0,79500.0,1410.0,-1195.0,2605.0,2.1288579,93.99605565032812,0.4202071830649557,0.0
4500.0,79500.0,1411.0,-1199.0,2610.0,2.2960348,94.04851574123086,0.4182876865257542,0.0
5000.0,79500.0,1412.0,-1213.0,2625.0,2.55467,94.10097583213359,0.4163681899865528,-0.00034302193671464925
5500.0,79500.0,1412.0,-1246.0,2658.0,2.0671806,94.15343592303631,0.4144486934473513,-0.0010290658101439476
6000.0,79500.0,1413.0,-1277.0,2690.0,1.9893975,94.20589601393905,0.41253734342435794,-0.001715109683573246
6500.0,79500.0,1412.0,-1302.0,2714.0,2.6015882,94.2583561048418,0.410757725585676,-0.002401153557002544
7000.0,79500.0,1412.0,-1319.0,2731.0,2.0088367,94.31081619574454,0.40897810774699406,-0.0030871974304318437
7500.0,79500.0,1412.0,-1329.0,2741.0,1.0812753,94.36327628664726,0.40719848990831214,-0.003773241303861141
8000.0,79500.0,1412.0,-1332.0,2744.0,1.693155,94.41573637754999,0.40541887206963023,-0.00445928517729044
8500.0,79500.0,1411.0,-1317.0,2728.0,2.3586514,94.46819646845273,0.40363925423094826,-0.005145329050719738
9000.0,79500.0,1411.0,-1326.0,2737.0,3.0136766,94.51888278747792,0.4018596363922663,-0.005831372924149035
9500.0,79500.0,1412.0,-1339.0,2751.0,3.119744,94.5637409989055,0.40008001855358444,-0.006517416797578334
10000.0,79500.0,1412.0,-1354.0,2766.0,2.9680305,94.60859921033307,0.39830040071490247,-0.007486755913123488
10500.0,79500.0,1412.0,-1369.0,2781.0,2.6271439,94.65345742176063,0.3965207828762205,-0.008739390270784495
11000.0,79500.0,1412.0,-1384.0,2796.0,1.5988705,94.6983156331882,0.3947504940884237,-0.009992024628445506
11500.0,79500.0,1412.0,-1395.0,2807.0,1.8926668,94.74317384461577,0.39315891746671366,-0.011244658986106514
12000.0,79500.0,1411.0,-1404.0,2815.0,2.5944858,94.78803205604335,0.3915673408450036,-0.012497293343767524
12500.0,79500.0,1411.0,-1418.0,2829.0,2.3365602,94.83289026747092,0.38997576422329355,-0.013749927701428535
13000.0,79500.0,1410.0,-1437.0,2847.0,1.9270574,94.87774847889848,0.3883841876015835,-0.015002562059089543
13500.0,79500.0,1410.0,-1457.0,2867.0,2.6109886,94.92260669032606,0.38679261097987344,-0.01625519641675055
14000.0,79500.0,1409.0,-1480.0,2889.0,2.6851985,94.96746490175363,0.38520103435816344,-0.017507830774411558
14500.0,79500.0,1408.0,-1503.0,2911.0,2.5362413,95.0123231131812,0.38360945773645333,-0.018760465132072565
15000.0,79500.0,1407.0,-1524.0,2931.0,2.9329512,95.05718132460876,0.3820178811147433,0.01520139067433775
15500.0,79500.0,1407.0,-1542.0,2949.0,3.5588884,95.10203953603633,0.3804263044930332,0.08437773664481937
16000.0,79500.0,1407.0,-1558.0,2965.0,3.404483,95.1468977474639,0.3788434950332405,0.153554082615301
16500.0,79500.0,1407.0,-1571.0,2978.0,2.8428473,95.19175595889146,0.37746583716230986,0.22273042858578262
17000.0,79500.0,1406.0,-1582.0,2988.0,3.0959768,95.23661417031904,0.37608817929137917,0.2919067745562643
17500.0,79500.0,1407.0,-1589.0,2996.0,3.4061472,95.28147238174661,0.3747105214204486,0.36108312052674596
18000.0,79500.0,1407.0,-1595.0,3002.0,3.6308048,95.32633059317418,0.373332863549518,0.43025946649722757
18500.0,79500.0,1407.0,-1601.0,3008.0,3.776942,95.37118880460176,0.37195520567858736,0.4994358124677092
19000.0,79500.0,1407.0,-1608.0,3015.0,4.118429,95.41504134731393,0.3705775478076567,0.5686121584381908
19500.0,79500.0,1407.0,-1619.0,3026.0,4.7294917,95.44984287158762,0.36919988993672603,0.6377885044086724
20000.0,79500.0,1406.0,-1633.0,3039.0,4.4508996,95.48464439586132,0.36782223206579545,0.7483889289200305
20500.0,79500.0,1406.0,-1647.0,3053.0,4.665723,95.51944592013498,0.36644457419486476,0.9004134319722652
21000.0,79500.0,1405.0,-1656.0,3061.0,5.3653474,95.5542474444087,0.3650737424286518,1.0524379350245
21500.0,79500.0,1405.0,-1652.0,3057.0,5.9654303,95.58904896868239,0.36390705670085816,1.2044624380767344
22000.0,79500.0,1404.0,-1633.0,3037.0,6.52127,95.62385049295608,0.36274037097306455,1.3564869411289693
22500.0,79500.0,1404.0,-1600.0,3004.0,6.953996,95.65865201722977,0.3615736852452709,1.5085114441812038
23000.0,79500.0,1404.0,-1562.0,2966.0,7.5647726,95.69345354150346,0.36040699951747723,1.6605359472334387
23500.0,79500.0,1403.0,-1532.0,2935.0,8.430608,95.72825506577718,0.35924031378968363,1.8125604502856731
24000.0,79500.0,1402.0,-1518.0,2920.0,9.868246,95.76305659005084,0.3580736280618899,1.9645849533379076
24500.0,79500.0,1401.0,-1512.0,2913.0,11.861346,95.79785811432455,0.3569069423340963,2.116609456390142
25000.0,79500.0,1400.0,-1507.0,2907.0,14.106863,95.83265963859824,0.35574025660630265,2.3173433959484098
25500.0,79500.0,1399.0,-1505.0,2904.0,16.556059,95.86746116287193,0.35457357087850905,2.56678677201271
26000.0,79500.0,1398.0,-1540.0,2938.0,18.97572,95.90226268714562,0.35341091535602476,2.816230148077011
26500.0,79500.0,1398.0,-1614.0,3012.0,21.579784,95.93706421141931,0.35241408446290695,3.0656735241413116
27000.0,79500.0,1397.0,-1693.0,3090.0,25.029554,95.97186573569302,0.351417253569789,3.3151169002056124
27500.0,79500.0,1397.0,-1763.0,3160.0,28.312263,96.00666725996669,0.35042042267667106,3.564560276269913
28000.0,79500.0,1397.0,-1810.0,3207.0,31.55808,96.04146878424038,0.3494235917835532,3.8140036523342133
28500.0,79500.0,1398.0,-1847.0,3245.0,35.09202,96.07627030851408,0.3484267608904353,4.063447028398514
